Date,Draw,"Winning Numbers"
"January 7, 2023",2101729,"66 24 08 34 33 04 37 63 39 77 13 44 09 65 41 50 01 26 61 35 02"
"January 7, 2023",2101728,"71 26 60 41 70 38 02 17 07 36 49 16 73 30 75 23 72 31 45 08 01"
"January 7, 2023",2101727,"75 53 15 14 59 06 08 66 11 45 28 50 42 43 26 09 80 32 10 77 01"
"January 7, 2023",2101726,"73 05 70 24 40 23 53 38 28 76 26 72 79 20 52 55 60 56 36 45 02"
"January 7, 2023",2101725,"48 09 42 12 78 65 56 11 53 70 45 23 80 21 64 33 44 43 22 47 01"
"January 7, 2023",2101724,"78 33 52 18 21 08 12 26 40 23 01 69 15 53 75 02 70 59 67 41 02"
"January 7, 2023",2101723,"12 10 27 30 38 51 77 72 06 53 58 28 73 24 29 40 07 64 44 78 01"
"January 7, 2023",2101722,"05 52 38 10 06 12 59 28 77 55 37 21 36 34 17 71 16 50 43 58 01"
"January 7, 2023",2101721,"18 68 10 33 60 05 57 61 02 28 21 08 52 55 65 59 03 44 76 43 02"
"January 7, 2023",2101720,"42 51 06 52 07 55 11 63 68 75 44 03 14 80 34 25 33 73 60 45 04"
"January 7, 2023",2101719,"40 05 11 61 22 21 32 39 47 42 36 08 18 24 79 48 09 33 70 67 01"
"January 7, 2023",2101718,"23 36 63 58 53 45 25 51 14 42 67 03 24 55 17 30 62 54 60 29 01"
"January 7, 2023",2101717,"78 20 51 36 75 46 57 47 59 11 33 63 66 34 23 18 74 24 55 69 01"
"January 7, 2023",2101716,"16 29 49 52 15 74 05 39 44 68 75 13 24 26 31 79 47 51 59 23 02"
"January 7, 2023",2101715,"14 10 56 19 41 51 24 66 22 39 37 28 45 68 32 09 62 55 33 58 01"
"January 7, 2023",2101714,"66 76 47 25 78 48 06 60 77 44 56 24 11 04 39 07 05 72 10 22 04"
"January 7, 2023",2101713,"57 53 62 80 47 20 52 06 43 51 21 17 13 32 39 79 45 44 59 07 01"
"January 7, 2023",2101712,"38 37 43 09 55 49 53 22 35 61 39 64 03 58 70 21 79 54 30 72 01"
"January 7, 2023",2101711,"15 60 72 54 63 04 78 62 07 06 12 75 51 49 76 48 17 71 13 53 02"
"January 7, 2023",2101710,"56 58 79 24 23 44 26 60 59 70 52 53 08 17 34 71 51 69 03 21 01"
"January 7, 2023",2101709,"50 51 44 43 34 40 02 29 58 49 42 01 11 08 17 57 59 73 79 18 01"
"January 7, 2023",2101708,"52 65 42 60 16 29 44 59 43 58 36 41 22 32 33 53 15 75 03 24 02"
"January 7, 2023",2101707,"38 27 37 78 50 29 18 47 79 69 43 44 65 11 14 62 05 55 36 40 03"
"January 7, 2023",2101706,"55 17 43 63 05 04 36 01 57 44 59 79 26 72 42 07 12 45 02 70 03"
"January 7, 2023",2101705,"49 43 25 05 48 32 46 30 23 52 12 63 03 14 26 28 80 74 61 75 04"
"January 7, 2023",2101704,"73 10 45 22 33 47 37 74 67 56 20 76 12 31 63 41 75 52 39 35 02"
"January 7, 2023",2101703,"72 15 23 63 62 33 39 46 30 55 13 22 35 57 14 71 73 16 47 17 01"
"January 7, 2023",2101702,"32 16 01 57 17 61 60 20 53 37 68 80 46 41 64 49 59 28 63 34 02"
"January 7, 2023",2101701,"36 80 13 51 08 26 67 23 68 15 75 19 47 65 73 44 62 64 76 38 02"
"January 7, 2023",2101700,"76 32 29 56 09 74 66 22 63 28 60 19 25 65 33 48 24 10 07 30 02"
"January 7, 2023",2101699,"54 67 48 24 80 30 31 68 09 55 25 26 13 47 04 22 56 71 02 39 02"
"January 7, 2023",2101698,"78 55 14 70 09 28 37 46 26 56 33 12 74 59 76 42 17 22 21 65 01"
"January 7, 2023",2101697,"21 29 26 68 30 20 01 70 06 03 76 39 67 64 13 42 08 69 37 55 05"
"January 7, 2023",2101696,"54 21 70 19 09 45 32 03 55 22 38 52 26 75 37 51 10 60 78 11 02"
"January 7, 2023",2101695,"13 39 70 44 65 77 07 22 63 53 56 37 15 25 50 69 27 11 51 67 02"
"January 7, 2023",2101694,"05 70 11 67 41 38 27 19 65 55 66 50 37 24 54 43 58 32 18 40 02"
"January 7, 2023",2101693,"55 26 13 71 16 75 31 42 12 15 47 77 28 58 19 74 21 78 43 01 02"
"January 7, 2023",2101692,"14 34 36 58 72 74 62 55 49 40 04 79 19 22 59 06 35 28 48 10 01"
"January 7, 2023",2101691,"51 16 13 57 12 67 71 37 17 76 45 62 40 78 09 46 49 41 24 35 01"
"January 7, 2023",2101690,"57 80 71 30 54 73 70 68 08 52 66 43 03 59 75 38 58 16 53 31 01"
"January 7, 2023",2101689,"04 50 06 01 03 62 40 74 60 45 27 76 63 75 10 30 32 59 24 18 01"
"January 7, 2023",2101688,"58 32 37 73 30 47 43 61 70 36 27 44 29 52 39 16 77 34 03 23 02"
"January 7, 2023",2101687,"64 74 38 70 26 47 32 56 50 80 33 72 21 19 08 45 66 27 61 18 02"
"January 7, 2023",2101686,"05 53 31 12 62 40 65 52 20 44 72 70 16 24 28 67 42 36 21 38 02"
"January 7, 2023",2101685,"27 79 69 60 36 53 32 29 45 24 31 75 72 33 34 58 71 48 41 12 02"
"January 7, 2023",2101684,"80 50 30 35 29 23 14 20 02 63 34 54 03 31 41 73 18 75 61 10 01"
"January 7, 2023",2101683,"78 63 28 54 69 27 33 58 13 24 19 80 61 16 26 05 73 41 03 67 01"
"January 7, 2023",2101682,"73 35 46 53 51 61 67 49 59 18 03 14 75 26 02 65 66 43 27 12 02"
"January 7, 2023",2101681,"18 15 35 70 53 49 07 16 75 68 66 28 36 48 73 14 71 32 77 41 01"
"January 7, 2023",2101680,"10 73 52 06 08 43 19 49 24 47 31 33 17 74 69 53 44 76 05 63 01"
"January 7, 2023",2101679,"06 39 71 08 55 73 18 37 76 68 47 13 41 16 80 29 77 35 09 33 05"
"January 7, 2023",2101678,"44 49 31 80 17 18 50 26 19 10 07 64 12 29 32 43 47 75 68 45 02"
"January 6, 2023",2101677,"65 13 52 72 49 57 33 26 67 24 80 16 20 44 64 75 54 55 22 51 02"
"January 6, 2023",2101676,"70 23 60 34 24 73 18 43 57 54 28 69 52 48 38 08 40 50 80 77 02"
"January 6, 2023",2101675,"38 48 11 76 29 74 09 07 66 05 18 57 61 65 14 60 28 72 70 47 02"
"January 6, 2023",2101674,"25 15 54 52 75 08 70 28 17 20 40 68 09 19 04 47 14 69 67 38 02"
"January 6, 2023",2101673,"48 25 74 60 59 26 47 62 20 07 56 50 14 46 69 02 12 58 76 54 02"
"January 6, 2023",2101672,"45 42 09 54 10 56 04 12 75 59 46 61 52 06 63 27 28 62 79 03 01"
"January 6, 2023",2101671,"57 32 80 11 12 55 74 39 38 29 47 27 33 75 60 21 43 65 68 45 02"
"January 6, 2023",2101670,"67 10 35 06 78 61 54 04 62 16 11 47 45 80 24 14 41 20 19 52 02"
"January 6, 2023",2101669,"24 25 51 19 15 76 60 61 36 33 41 02 30 74 01 80 43 69 22 35 02"
"January 6, 2023",2101668,"56 46 05 70 24 27 30 51 42 58 60 26 31 49 06 01 34 64 80 29 10"
"January 6, 2023",2101667,"57 63 21 50 14 34 16 60 72 10 43 61 25 07 32 09 62 65 29 27 02"
"January 6, 2023",2101666,"65 66 32 35 25 72 30 06 22 50 07 41 49 08 23 74 01 05 78 43 02"
"January 6, 2023",2101665,"01 25 72 52 22 56 42 68 27 16 71 69 77 47 08 02 74 03 50 43 01"
"January 6, 2023",2101664,"37 05 26 30 68 20 04 42 18 60 35 62 28 43 70 61 44 07 56 14 02"
"January 6, 2023",2101663,"47 33 68 27 36 30 53 40 45 51 23 18 76 15 69 58 08 31 34 02 02"
"January 6, 2023",2101662,"29 14 28 61 46 12 01 55 20 31 49 37 56 33 74 39 06 05 04 65 02"
"January 6, 2023",2101661,"47 06 42 55 51 37 08 09 54 70 50 58 65 10 77 75 03 11 25 07 01"
"January 6, 2023",2101660,"60 35 53 50 44 15 04 29 27 23 49 06 42 70 39 10 30 61 16 78 02"
"January 6, 2023",2101659,"08 51 25 78 30 65 74 47 28 44 35 11 53 63 42 52 09 55 16 62 03"
"January 6, 2023",2101658,"30 10 11 49 53 13 52 48 14 80 45 79 39 67 34 50 25 71 02 46 04"
"January 6, 2023",2101657,"38 25 77 47 21 75 07 03 74 63 02 41 12 43 61 80 42 09 22 29 01"
"January 6, 2023",2101656,"13 02 28 60 55 48 17 07 30 33 68 42 41 79 80 78 01 66 20 03 02"
"January 6, 2023",2101655,"32 01 66 67 02 60 20 55 70 73 17 27 53 12 34 42 25 24 29 39 02"
"January 6, 2023",2101654,"34 11 18 48 05 12 64 63 54 36 16 56 71 59 61 67 79 19 51 66 04"
"January 6, 2023",2101653,"01 56 80 08 30 23 77 26 61 71 03 76 73 48 31 58 09 33 10 13 02"
"January 6, 2023",2101652,"63 29 24 62 14 06 38 36 07 67 74 08 26 69 37 34 05 40 80 78 02"
"January 6, 2023",2101651,"12 64 72 60 23 40 61 10 65 51 27 43 02 28 80 03 16 70 19 71 02"
"January 6, 2023",2101650,"67 46 55 79 41 59 19 64 69 23 33 11 53 39 29 38 72 01 49 66 01"
"January 6, 2023",2101649,"11 10 66 57 46 30 44 19 14 58 17 03 07 69 02 63 53 28 35 43 01"
"January 6, 2023",2101648,"25 73 39 74 03 59 56 07 77 01 50 08 23 06 10 29 55 05 17 53 04"
"January 6, 2023",2101647,"57 14 34 78 46 50 17 65 49 55 74 61 58 72 41 75 40 63 67 07 01"
"January 6, 2023",2101646,"48 56 50 59 46 08 10 75 22 05 51 31 35 63 44 60 70 39 13 09 01"
"January 6, 2023",2101645,"48 73 50 43 80 04 61 59 54 11 66 69 67 21 23 12 27 41 08 14 01"
"January 6, 2023",2101644,"58 14 49 21 03 20 15 61 18 57 74 52 32 75 12 13 11 25 22 54 01"
"January 6, 2023",2101643,"50 69 22 58 66 11 20 08 24 07 70 80 78 10 46 12 73 33 79 72 02"
"January 6, 2023",2101642,"46 28 73 15 49 11 76 32 69 70 36 23 26 31 22 53 44 45 42 48 02"
"January 6, 2023",2101641,"48 18 47 65 19 75 06 11 25 38 13 60 41 71 01 68 23 17 66 36 02"
"January 6, 2023",2101640,"59 31 14 12 06 40 68 33 60 80 47 42 01 22 09 49 77 11 67 28 02"
"January 6, 2023",2101639,"62 64 20 70 45 12 01 73 58 36 63 29 32 04 54 48 46 05 47 23 02"
"January 6, 2023",2101638,"66 58 70 15 14 37 35 61 40 22 11 56 30 28 51 68 12 39 67 59 02"
"January 6, 2023",2101637,"77 35 56 19 40 33 61 48 50 21 49 66 15 65 57 74 07 60 18 01 04"
"January 6, 2023",2101636,"59 02 31 61 28 08 14 66 50 42 37 24 38 71 03 15 70 58 34 04 02"
"January 6, 2023",2101635,"15 45 25 76 62 07 63 61 58 04 36 06 53 34 43 74 54 37 64 52 02"
"January 6, 2023",2101634,"54 75 52 37 62 56 04 76 18 63 12 30 01 66 22 68 03 21 29 39 02"
"January 6, 2023",2101633,"08 58 64 35 43 16 27 61 05 24 56 21 52 40 60 73 13 67 44 47 01"
"January 6, 2023",2101632,"27 65 51 04 13 77 02 53 73 30 68 18 41 54 24 69 21 05 74 06 02"
"January 6, 2023",2101631,"44 65 64 23 70 49 59 41 52 24 43 14 74 80 36 51 02 42 37 69 02"
"January 6, 2023",2101630,"56 65 71 59 18 41 48 57 43 70 78 69 15 34 52 24 68 67 77 13 02"
"January 6, 2023",2101629,"73 07 65 58 68 69 38 35 63 23 78 29 19 41 61 10 18 67 05 08 01"
"January 6, 2023",2101628,"27 38 14 10 01 63 54 12 32 23 25 28 31 03 16 78 60 07 64 41 03"
"January 6, 2023",2101627,"03 55 38 06 61 79 64 27 37 77 47 15 74 49 36 17 14 63 10 39 04"
"January 6, 2023",2101626,"55 29 07 66 21 34 77 37 61 33 54 05 75 79 19 17 10 26 18 02 02"
"January 6, 2023",2101625,"25 47 80 12 58 39 50 67 10 71 28 23 24 05 75 36 42 17 03 68 02"
"January 6, 2023",2101624,"59 04 80 20 34 19 69 38 12 60 48 66 79 51 32 30 67 02 18 21 02"
"January 6, 2023",2101623,"64 21 25 59 63 72 52 60 49 78 76 05 44 47 50 48 36 61 13 06 02"
"January 6, 2023",2101622,"04 41 56 66 13 42 63 54 78 25 34 47 43 21 22 07 15 60 55 01 02"
"January 6, 2023",2101621,"03 11 30 64 58 70 27 60 10 39 12 45 26 06 66 17 28 49 18 80 01"
"January 6, 2023",2101620,"74 71 39 57 65 67 70 69 15 32 23 49 03 61 64 30 78 20 75 37 01"
"January 6, 2023",2101619,"79 09 28 57 21 19 02 70 50 76 06 55 17 58 63 45 42 46 52 51 03"
"January 6, 2023",2101618,"44 07 45 02 60 14 65 18 62 46 47 09 11 69 52 64 25 10 39 43 01"
"January 6, 2023",2101617,"23 64 32 13 15 75 55 78 40 79 26 33 19 49 07 02 09 17 35 68 02"
"January 6, 2023",2101616,"31 04 39 67 52 77 75 35 50 18 23 71 15 53 29 63 74 58 32 51 01"
"January 6, 2023",2101615,"71 77 29 31 23 22 14 70 46 33 24 28 06 39 66 52 16 02 62 49 02"
"January 6, 2023",2101614,"11 75 34 23 43 55 66 22 45 14 31 76 56 02 58 74 18 20 47 04 02"
"January 6, 2023",2101613,"08 62 04 69 10 68 31 60 45 79 48 29 74 17 11 75 18 33 57 06 02"
"January 6, 2023",2101612,"13 65 38 80 78 27 19 34 73 24 23 25 44 76 09 70 04 28 55 63 01"
"January 6, 2023",2101611,"47 73 33 65 19 64 36 50 12 34 69 79 63 03 43 10 57 55 44 14 01"
"January 6, 2023",2101610,"73 76 02 28 12 47 43 07 03 26 68 59 56 09 23 05 17 51 19 53 02"
"January 6, 2023",2101609,"46 17 10 74 38 43 25 23 75 71 01 28 76 09 55 78 34 57 70 49 01"
"January 6, 2023",2101608,"77 08 69 30 56 17 80 22 14 21 15 28 11 76 47 59 75 04 05 41 01"
"January 6, 2023",2101607,"04 72 33 30 07 13 31 48 34 80 56 26 16 14 77 43 50 65 66 03 01"
"January 6, 2023",2101606,"67 75 20 07 59 31 73 37 11 17 27 56 43 13 53 54 55 09 25 77 03"
"January 6, 2023",2101605,"46 58 38 47 29 77 80 20 68 34 36 52 19 51 54 48 12 78 28 04 01"
"January 6, 2023",2101604,"63 30 02 16 13 52 37 20 70 29 66 60 27 50 42 43 03 14 51 44 01"
"January 6, 2023",2101603,"13 05 77 72 09 35 44 38 15 14 48 66 69 10 12 73 19 79 21 40 02"
"January 6, 2023",2101602,"64 10 53 35 08 40 21 66 60 49 72 47 23 18 78 55 44 52 04 43 01"
"January 6, 2023",2101601,"49 39 76 74 02 33 14 54 60 47 07 73 61 80 15 55 62 69 35 24 02"
"January 6, 2023",2101600,"06 21 39 32 03 58 38 55 33 72 27 74 29 41 16 69 80 46 30 17 02"
"January 6, 2023",2101599,"33 55 06 80 03 23 02 19 35 15 26 18 04 24 43 27 51 31 48 53 02"
"January 6, 2023",2101598,"70 73 01 69 39 42 72 59 29 75 80 62 33 61 13 64 15 20 14 43 02"
"January 6, 2023",2101597,"59 13 67 32 03 35 51 23 34 36 43 62 52 64 25 26 39 28 29 77 01"
"January 6, 2023",2101596,"77 70 80 39 03 71 11 29 44 32 16 51 58 30 61 59 40 48 24 01 01"
"January 6, 2023",2101595,"42 23 70 78 38 39 49 56 41 18 30 01 33 59 73 67 21 61 07 24 02"
"January 6, 2023",2101594,"42 50 04 20 13 80 38 01 70 53 74 31 55 24 66 06 26 02 73 16 05"
"January 6, 2023",2101593,"10 71 04 64 59 62 38 33 42 76 52 50 15 70 29 63 07 21 47 37 01"
"January 6, 2023",2101592,"10 02 15 34 22 79 32 57 58 27 52 55 49 20 31 35 74 41 19 62 01"
"January 6, 2023",2101591,"78 21 58 50 23 70 57 61 74 67 79 39 32 63 54 27 38 06 04 10 02"
"January 6, 2023",2101590,"32 11 01 06 42 05 28 33 45 70 59 47 68 07 21 77 53 12 73 52 02"
"January 6, 2023",2101589,"28 46 12 36 37 43 02 06 54 51 76 23 45 19 48 70 11 26 30 58 05"
"January 6, 2023",2101588,"23 47 74 39 27 73 42 36 80 55 17 29 54 24 69 46 50 34 25 16 03"
"January 6, 2023",2101587,"29 61 49 21 43 02 41 56 19 35 36 42 69 62 16 70 51 15 26 58 02"
"January 6, 2023",2101586,"54 32 12 18 46 20 07 70 13 19 24 31 56 73 59 77 76 02 42 80 01"
"January 6, 2023",2101585,"21 72 76 65 70 23 25 48 31 29 57 02 19 58 62 03 44 35 66 74 01"
"January 6, 2023",2101584,"41 70 24 15 03 65 74 77 55 31 20 60 12 62 44 59 51 61 57 17 10"
"January 6, 2023",2101583,"33 44 74 08 57 11 73 01 26 15 48 55 18 16 49 42 79 31 75 67 01"
"January 6, 2023",2101582,"76 21 19 70 17 38 77 36 79 44 65 45 11 24 08 31 67 04 48 23 01"
"January 6, 2023",2101581,"02 65 62 26 35 48 73 29 31 14 69 45 68 21 08 22 39 41 70 12 01"
"January 6, 2023",2101580,"63 31 12 43 01 10 75 80 26 58 55 24 05 32 56 18 39 48 50 22 01"
"January 6, 2023",2101579,"42 61 40 20 07 10 27 46 11 76 72 24 53 30 65 58 47 35 39 48 01"
"January 6, 2023",2101578,"79 25 61 06 07 15 05 51 40 53 46 27 57 02 60 74 71 73 59 38 02"
"January 6, 2023",2101577,"22 60 48 76 43 16 51 45 40 75 37 34 02 41 66 49 50 44 59 31 02"
"January 6, 2023",2101576,"09 04 70 07 65 39 26 77 67 53 48 42 45 23 56 49 12 19 21 79 01"
"January 6, 2023",2101575,"43 20 23 12 74 36 70 05 21 56 72 07 52 19 62 14 48 13 22 30 03"
"January 6, 2023",2101574,"23 58 02 24 28 65 52 43 57 45 73 32 47 79 08 04 10 26 40 46 01"
"January 6, 2023",2101573,"51 23 01 07 63 62 30 68 70 57 15 73 03 37 52 65 67 58 10 79 01"
"January 6, 2023",2101572,"10 33 14 22 67 78 73 54 52 40 60 28 46 39 77 75 55 37 21 63 02"
"January 6, 2023",2101571,"49 31 10 27 29 05 39 78 69 20 32 73 70 34 15 51 61 52 07 45 01"
"January 6, 2023",2101570,"57 39 08 51 56 12 13 06 58 02 41 80 67 78 52 36 69 01 66 32 01"
"January 6, 2023",2101569,"68 38 72 30 48 43 33 73 12 53 01 61 05 51 04 35 21 03 20 54 02"
"January 6, 2023",2101568,"34 76 39 79 27 40 10 17 49 16 52 60 57 38 73 64 55 21 56 70 04"
"January 6, 2023",2101567,"41 06 33 34 22 30 75 57 49 79 63 15 77 71 11 64 61 32 76 43 01"
"January 6, 2023",2101566,"44 67 62 21 59 03 37 45 54 58 25 10 09 79 33 47 69 55 76 77 02"
"January 6, 2023",2101565,"77 54 17 42 80 22 59 41 78 70 68 27 60 31 50 23 04 61 67 55 01"
"January 6, 2023",2101564,"56 29 67 31 15 33 01 06 68 48 44 70 35 71 18 45 61 62 55 43 01"
"January 6, 2023",2101563,"16 71 02 60 30 51 12 05 29 69 73 10 17 70 01 15 37 20 28 80 01"
"January 6, 2023",2101562,"70 36 55 54 11 10 02 45 05 53 64 04 22 25 57 15 39 52 24 26 01"
"January 6, 2023",2101561,"03 56 14 25 47 23 52 61 46 29 22 76 80 11 01 66 70 64 41 21 01"
"January 6, 2023",2101560,"40 38 19 06 28 18 65 69 36 76 24 17 51 59 44 11 15 64 71 09 02"
"January 6, 2023",2101559,"14 09 54 71 33 43 58 52 62 21 25 29 10 53 69 11 01 65 15 22 01"
"January 6, 2023",2101558,"30 52 07 63 39 41 32 37 36 10 38 60 21 35 43 09 68 66 59 33 01"
"January 6, 2023",2101557,"36 15 38 26 48 63 72 16 17 10 53 13 57 07 56 11 34 09 22 64 02"
"January 6, 2023",2101556,"35 34 80 26 55 54 08 14 36 25 18 04 02 41 30 60 16 32 57 51 01"
"January 6, 2023",2101555,"22 60 52 72 16 35 06 73 24 71 27 78 79 04 36 03 30 69 37 67 02"
"January 6, 2023",2101554,"25 29 46 60 36 69 61 43 58 08 19 42 04 28 10 59 15 34 52 03 01"
"January 6, 2023",2101553,"10 03 73 17 79 12 46 71 78 20 27 18 37 24 69 26 32 07 51 75 02"
"January 6, 2023",2101552,"14 18 55 27 29 02 25 23 34 80 01 40 10 78 36 09 05 75 48 51 02"
"January 6, 2023",2101551,"74 73 67 77 54 60 78 13 62 25 35 08 42 69 55 29 64 39 01 23 05"
"January 6, 2023",2101550,"28 79 53 50 24 49 70 64 23 35 47 31 29 74 07 63 72 43 20 68 01"
"January 6, 2023",2101549,"46 55 11 61 10 40 79 41 47 43 48 44 32 33 56 19 71 31 39 52 04"
"January 6, 2023",2101548,"39 43 35 23 54 05 62 67 37 33 53 49 68 13 21 30 74 75 17 60 01"
"January 6, 2023",2101547,"52 34 60 79 48 37 69 03 01 46 63 45 80 30 16 47 67 38 72 56 02"
"January 6, 2023",2101546,"68 77 31 16 57 19 43 37 51 04 36 35 17 55 76 20 03 07 49 22 02"
"January 6, 2023",2101545,"61 65 31 21 62 03 27 06 50 73 17 18 64 54 76 66 34 25 55 57 10"
"January 6, 2023",2101544,"21 08 09 29 50 01 52 56 07 60 39 54 44 28 51 27 40 67 55 05 01"
"January 6, 2023",2101543,"74 11 09 19 64 28 59 01 34 06 38 52 50 42 23 16 69 36 12 56 05"
"January 6, 2023",2101542,"76 05 38 77 64 34 07 28 39 35 79 53 19 15 44 59 75 67 33 09 02"
"January 6, 2023",2101541,"64 28 44 17 38 04 35 25 75 20 54 01 47 15 66 74 27 10 40 57 05"
"January 6, 2023",2101540,"79 73 76 52 22 54 59 46 36 30 29 13 58 44 21 74 25 34 20 33 02"
"January 6, 2023",2101539,"64 55 20 33 75 42 04 49 51 02 66 16 36 13 58 40 77 62 59 48 01"
"January 6, 2023",2101538,"06 12 20 72 39 31 22 16 33 69 45 56 73 17 68 74 66 32 47 14 01"
"January 6, 2023",2101537,"34 59 10 71 24 03 27 01 38 07 41 57 64 19 62 39 63 49 67 77 01"
"January 6, 2023",2101536,"24 47 38 19 23 12 28 70 27 74 50 61 53 76 59 03 08 40 65 20 03"
"January 6, 2023",2101535,"30 64 14 41 52 25 75 42 10 58 05 23 26 76 79 43 13 63 49 18 05"
"January 6, 2023",2101534,"32 66 40 03 09 08 52 44 45 25 73 56 77 05 50 04 75 74 53 21 02"
"January 6, 2023",2101533,"70 66 41 80 73 68 52 11 42 57 39 65 75 22 25 53 69 10 54 56 01"
"January 6, 2023",2101532,"78 07 08 18 69 37 01 47 09 26 60 25 57 59 50 15 41 80 33 65 02"
"January 6, 2023",2101531,"43 30 55 36 21 41 39 77 61 37 08 40 05 42 17 03 70 38 67 68 03"
"January 6, 2023",2101530,"05 37 57 50 58 46 17 56 79 22 29 65 74 53 47 18 60 35 39 45 05"
"January 6, 2023",2101529,"13 45 17 55 30 44 78 67 25 64 11 50 34 79 58 29 52 72 27 26 01"
"January 6, 2023",2101528,"68 24 15 18 14 56 63 39 62 42 52 08 40 80 36 65 71 31 45 05 02"
"January 6, 2023",2101527,"75 22 08 35 61 76 10 30 69 79 57 09 36 54 77 31 40 51 43 15 02"
"January 6, 2023",2101526,"07 62 27 65 67 44 36 79 54 14 50 47 53 20 33 18 49 11 60 29 01"
"January 6, 2023",2101525,"09 20 80 62 55 36 16 01 73 45 58 21 06 24 63 65 47 54 66 41 02"
"January 6, 2023",2101524,"74 61 31 45 19 48 64 07 49 44 70 34 17 27 13 65 01 33 79 72 01"
"January 6, 2023",2101523,"23 79 40 78 38 04 22 80 72 26 01 34 25 35 46 18 19 45 62 65 02"
"January 6, 2023",2101522,"01 03 77 47 75 23 49 62 19 66 20 45 42 22 09 71 58 68 63 25 01"
"January 6, 2023",2101521,"73 14 42 18 08 07 20 78 45 06 40 77 52 22 37 59 01 43 19 02 05"
"January 6, 2023",2101520,"32 35 43 25 45 13 79 57 04 70 68 63 19 51 58 16 12 48 56 44 01"
"January 6, 2023",2101519,"65 03 34 20 24 61 38 32 13 25 22 47 27 01 02 28 43 49 30 80 01"
"January 6, 2023",2101518,"02 24 28 03 06 66 57 29 38 41 71 34 78 68 59 14 74 52 69 36 02"
"January 6, 2023",2101517,"48 06 11 23 45 08 22 44 67 76 04 46 56 03 34 31 14 15 64 28 01"
"January 6, 2023",2101516,"16 22 05 80 13 03 25 62 19 17 26 69 42 75 66 29 14 53 57 76 01"
"January 6, 2023",2101515,"43 56 03 07 24 45 06 30 48 67 62 25 29 39 26 71 50 57 28 61 01"
"January 6, 2023",2101514,"77 75 41 19 56 61 78 62 71 32 47 54 60 43 05 68 28 50 27 14 01"
"January 6, 2023",2101513,"43 15 23 79 12 54 71 13 21 24 78 20 74 58 33 59 19 52 03 42 01"
"January 6, 2023",2101512,"50 49 07 39 61 46 63 41 79 62 33 35 09 05 44 54 74 80 15 56 02"
"January 6, 2023",2101511,"39 56 02 57 75 42 79 06 09 22 26 18 64 55 60 08 63 77 59 69 02"
"January 6, 2023",2101510,"19 68 49 33 12 47 16 23 28 58 11 63 26 10 51 05 39 40 37 69 02"
"January 6, 2023",2101509,"09 43 74 46 25 44 05 32 42 24 13 61 54 79 20 63 80 47 77 11 01"
"January 6, 2023",2101508,"63 73 40 71 48 67 57 41 19 66 46 68 28 30 04 70 15 72 36 59 02"
"January 6, 2023",2101507,"03 69 59 80 64 35 40 73 27 72 36 54 10 25 42 45 23 60 61 07 02"
"January 6, 2023",2101506,"01 46 70 78 56 14 15 73 06 02 22 19 10 67 68 29 52 24 60 75 04"
"January 6, 2023",2101505,"79 08 75 39 72 28 41 04 51 07 57 23 68 46 25 76 65 34 20 62 02"
"January 6, 2023",2101504,"66 04 69 70 68 79 61 06 54 17 35 43 02 32 72 42 09 41 62 13 02"
"January 6, 2023",2101503,"58 47 22 34 23 19 62 70 57 21 32 49 02 64 43 48 66 55 63 09 10"
"January 6, 2023",2101502,"41 20 63 52 54 61 19 68 28 74 15 67 21 02 71 23 26 62 80 27 02"
"January 6, 2023",2101501,"43 44 31 75 55 13 20 64 70 32 65 10 34 71 74 54 53 58 35 24 04"
"January 6, 2023",2101500,"43 47 71 14 58 39 09 60 57 55 50 32 26 67 21 62 77 54 24 17 02"
"January 6, 2023",2101499,"69 35 38 49 62 56 30 21 34 75 47 63 80 09 77 60 23 18 65 19 04"
"January 6, 2023",2101498,"44 53 43 09 23 24 06 79 18 74 33 46 31 42 55 71 20 65 10 78 02"
"January 6, 2023",2101497,"25 70 01 47 78 04 60 51 69 39 61 07 56 33 72 16 05 28 57 08 02"
"January 6, 2023",2101496,"19 04 52 40 48 62 39 43 05 26 10 35 27 47 24 22 67 63 18 51 01"
"January 6, 2023",2101495,"32 68 77 74 67 36 80 02 51 29 15 70 12 07 06 69 43 10 14 23 04"
"January 6, 2023",2101494,"69 23 61 71 04 07 26 79 27 52 34 73 14 20 75 17 45 21 37 63 01"
"January 6, 2023",2101493,"52 59 41 26 61 25 37 78 28 54 74 57 30 50 76 44 40 69 29 65 01"
"January 6, 2023",2101492,"66 07 20 15 42 49 11 19 37 58 35 22 65 27 04 21 55 67 36 30 02"
"January 6, 2023",2101491,"12 54 79 61 46 14 38 48 80 06 65 49 58 74 53 02 72 22 73 68 02"
"January 6, 2023",2101490,"34 11 19 64 48 12 10 71 03 69 55 74 54 44 76 25 60 38 28 23 02"
"January 6, 2023",2101489,"27 46 53 18 14 30 39 32 49 62 09 25 24 63 15 35 72 61 12 70 01"
"January 6, 2023",2101488,"30 47 13 74 61 08 22 51 77 53 17 72 01 07 29 54 16 49 65 11 04"
"January 6, 2023",2101487,"71 76 22 03 56 14 15 13 39 63 34 52 70 74 69 50 27 55 65 59 02"
"January 6, 2023",2101486,"74 69 33 18 64 60 31 38 28 22 19 06 09 80 56 27 14 03 72 59 01"
"January 6, 2023",2101485,"36 73 25 67 01 46 22 65 12 09 38 68 33 10 39 08 58 53 78 02 01"
