Draw Date,Draw Number,Draw Time,Winning Numbers,Extra
01/17/2023,2540917,01:28,07 11 13 18 19 21 22 24 28 30 32 33 38 50 59 65 68 70 72 79,01
01/17/2023,2540918,01:32,01 08 12 19 21 25 27 33 38 42 44 50 51 60 61 66 67 74 77 80,02
01/17/2023,2540919,01:36,01 03 13 14 15 16 19 22 25 36 39 42 43 50 57 59 64 69 71 78,03
01/17/2023,2540920,01:40,01 06 15 17 18 20 21 25 36 38 46 50 51 52 55 56 57 72 75 79,01
01/17/2023,2540921,01:44,04 06 09 10 12 30 35 38 44 52 55 56 58 60 66 67 72 75 77 80,01
01/17/2023,2540922,01:48,01 05 07 09 17 22 24 38 41 44 46 47 50 60 61 65 71 73 76 77,01
01/17/2023,2540923,01:52,01 05 07 08 09 10 15 18 20 25 30 36 43 45 48 53 56 63 66 77,01
01/17/2023,2540924,01:56,03 06 11 13 15 16 22 23 29 30 31 33 39 52 54 57 61 70 74 75,01
01/17/2023,2540925,02:00,05 10 17 20 23 30 38 43 49 53 58 61 63 65 67 69 70 73 76 78,01
01/17/2023,2540926,02:04,03 15 17 26 27 29 32 34 36 42 44 50 52 53 59 64 68 72 74 76,01
01/17/2023,2540927,02:08,01 10 14 19 23 27 28 31 34 38 46 47 55 59 62 63 64 66 68 79,05
01/17/2023,2540928,02:12,07 09 14 25 41 43 51 53 59 60 62 63 64 65 70 72 75 76 78 79,03
01/17/2023,2540929,02:16,04 10 13 19 20 21 23 24 33 34 46 50 60 65 67 68 72 78 79 80,05
01/17/2023,2540930,02:20,14 15 21 25 32 33 36 37 39 40 51 52 56 64 69 70 71 75 79 80,04
01/17/2023,2540931,02:24,01 04 05 13 17 20 24 27 31 38 44 49 50 55 59 62 65 68 72 76,01
01/17/2023,2540932,02:28,08 15 18 20 23 29 33 34 37 43 44 46 47 52 55 59 65 69 71 74,02
01/17/2023,2540933,02:32,09 10 11 13 19 24 28 30 33 41 43 44 53 59 62 64 67 69 78 80,02
01/17/2023,2540934,02:36,01 04 14 17 21 34 38 47 55 58 59 60 61 64 67 69 70 75 76 80,04
01/17/2023,2540935,02:40,02 03 07 13 16 18 19 25 27 33 35 36 39 41 45 47 56 64 65 70,01
01/17/2023,2540936,02:44,03 07 14 16 20 26 32 33 34 38 40 44 47 57 63 65 66 70 71 77,01
01/17/2023,2540937,02:48,01 09 26 28 36 40 42 45 49 55 58 63 65 67 69 72 73 74 75 79,01
01/17/2023,2540938,02:52,04 06 12 13 16 19 23 32 33 36 37 43 45 47 48 49 50 52 63 73,02
01/17/2023,2540939,02:56,07 09 14 17 22 24 29 32 33 41 42 44 48 49 54 55 57 61 63 80,02
01/17/2023,2540940,03:00,10 16 22 23 31 32 33 35 36 39 44 46 51 52 58 59 63 71 74 77,04
01/17/2023,2540941,03:04,03 08 15 19 21 22 23 25 31 39 41 44 61 62 67 72 74 76 77 80,01
01/17/2023,2540942,03:08,03 07 08 10 14 16 24 27 28 34 35 38 45 52 54 55 57 72 73 76,02
01/17/2023,2540943,03:12,06 08 09 10 17 20 24 36 40 43 44 49 51 54 61 62 64 68 72 79,05
01/17/2023,2540944,03:16,11 15 19 29 36 37 41 44 45 53 55 58 61 64 66 69 72 73 76 78,04
01/17/2023,2540945,03:20,03 04 08 12 17 22 26 27 30 32 33 43 45 46 48 49 54 72 79 80,01
01/17/2023,2540946,03:24,11 22 23 28 30 31 33 35 40 42 43 45 46 51 55 61 63 71 77 80,01
01/17/2023,2540947,04:04,01 03 09 14 15 19 23 27 29 30 34 41 43 44 49 52 59 74 78 79,01
01/17/2023,2540948,04:08,02 05 11 18 29 30 35 37 46 53 54 55 56 57 58 63 64 67 76 77,01
01/17/2023,2540949,04:12,05 07 09 10 19 21 26 27 30 31 40 45 46 48 57 61 64 70 72 74,02
01/17/2023,2540950,04:16,06 09 11 14 18 20 22 25 26 30 32 37 45 53 55 57 63 67 68 77,01
01/17/2023,2540951,04:20,05 16 18 20 23 25 29 39 45 47 49 51 53 57 60 67 68 73 78 79,04
01/17/2023,2540952,04:24,04 05 10 16 18 19 26 31 37 41 42 46 51 53 64 66 67 72 75 80,02
01/17/2023,2540953,04:28,05 06 07 08 10 11 12 13 14 17 18 23 27 30 38 47 52 56 63 70,01
01/17/2023,2540954,04:32,06 11 14 15 19 25 30 35 36 50 53 54 55 61 62 66 67 70 77 78,02
01/17/2023,2540955,04:36,03 06 09 17 21 28 36 37 40 41 45 49 53 54 61 63 70 72 74 76,02
01/17/2023,2540956,04:40,06 08 12 14 25 28 29 39 45 53 56 57 58 59 65 68 69 71 72 73,02
01/17/2023,2540957,04:44,03 04 05 19 28 29 33 41 50 51 54 55 57 62 63 64 65 69 78 79,01
01/17/2023,2540958,04:48,02 04 06 16 17 27 28 30 34 35 39 40 41 49 54 60 64 70 78 79,02
01/17/2023,2540959,04:52,02 03 06 07 17 18 25 26 27 28 29 34 35 37 54 56 61 65 66 73,02
01/17/2023,2540960,04:56,01 08 09 21 23 24 26 28 33 40 41 43 44 58 59 60 68 74 79 80,01
01/17/2023,2540961,05:00,03 07 08 14 20 23 24 30 33 35 50 53 55 61 62 66 69 73 78 80,01
01/17/2023,2540962,05:04,04 07 15 18 21 22 23 24 26 27 28 29 36 46 55 57 58 59 71 74,01
01/17/2023,2540963,05:08,11 12 19 20 23 24 28 30 34 53 55 58 61 63 66 67 69 72 73 77,04
01/17/2023,2540964,05:12,01 04 09 11 16 21 22 23 30 37 41 48 54 62 65 69 74 75 76 78,01
01/17/2023,2540965,05:16,01 11 14 19 24 25 33 38 42 49 52 59 61 62 63 65 66 71 74 76,04
01/17/2023,2540966,05:20,01 02 05 06 09 22 23 27 28 33 40 50 54 55 58 67 70 71 73 75,02
01/17/2023,2540967,05:24,05 12 14 15 17 27 29 34 39 45 47 51 52 56 60 63 73 75 76 80,02
01/17/2023,2540968,05:28,02 08 09 10 17 18 25 28 30 35 39 44 46 51 56 60 67 68 69 78,02
01/17/2023,2540969,05:32,04 13 23 25 31 32 34 35 41 43 44 46 47 48 52 53 58 67 71 74,02
01/17/2023,2540970,05:36,03 05 07 13 18 25 36 43 44 48 49 53 54 56 65 68 71 73 75 78,01
01/17/2023,2540971,05:40,02 04 07 12 13 16 17 22 24 29 33 35 47 49 50 52 60 61 73 78,01
01/17/2023,2540972,05:44,09 13 18 20 22 27 39 43 44 46 50 51 61 63 65 68 69 76 78 80,02
01/17/2023,2540973,05:48,06 08 11 12 15 16 20 28 31 35 49 52 54 58 62 64 65 75 76 80,01
01/17/2023,2540974,05:52,01 03 04 15 19 22 25 29 32 35 38 39 44 45 48 52 54 55 61 77,03
01/17/2023,2540975,05:56,01 02 04 06 12 14 22 28 32 42 44 45 49 52 55 62 68 76 77 80,01
01/17/2023,2540976,06:00,01 04 12 13 16 17 18 19 33 48 51 53 54 63 64 66 69 75 76 78,01
01/17/2023,2540977,06:04,02 10 20 24 25 31 36 38 40 41 47 55 58 59 62 67 69 70 76 77,02
01/17/2023,2540978,06:08,02 03 07 11 20 21 24 26 29 30 32 35 40 42 43 44 50 51 53 62,01
01/17/2023,2540979,06:12,04 09 11 15 17 22 23 33 37 42 45 49 53 58 59 60 65 68 73 78,01
01/17/2023,2540980,06:16,01 02 03 08 09 10 17 22 26 34 44 51 55 56 61 66 67 69 75 78,01
01/17/2023,2540981,06:20,01 04 06 12 13 18 19 23 31 32 35 40 50 52 58 65 68 71 73 77,01
01/17/2023,2540982,06:24,02 04 05 07 16 18 22 28 31 32 39 47 51 57 60 63 68 72 75 77,01
01/17/2023,2540983,06:28,02 03 05 14 19 21 23 25 30 34 43 55 61 63 64 72 74 76 77 80,05
01/17/2023,2540984,06:32,02 04 06 08 13 14 15 17 23 25 31 34 35 37 41 48 49 59 66 76,01
01/17/2023,2540985,06:36,09 10 14 15 20 24 27 28 33 41 50 53 55 56 59 62 67 68 73 74,01
01/17/2023,2540986,06:40,01 11 12 16 30 31 32 33 35 39 47 49 50 52 53 56 59 66 77 80,10
01/17/2023,2540987,06:44,01 07 08 15 19 22 29 32 41 50 51 62 63 66 67 68 69 70 75 76,02
01/17/2023,2540988,06:48,07 11 13 14 17 23 32 34 36 37 39 43 52 58 59 61 67 70 72 73,02
01/17/2023,2540989,06:52,02 04 08 13 17 20 27 29 34 35 37 39 46 52 54 63 64 68 72 74,02
01/17/2023,2540990,06:56,04 05 07 18 20 27 28 29 30 33 40 42 45 50 52 53 55 67 75 77,04
01/17/2023,2540991,07:00,01 14 18 22 26 29 30 31 32 35 36 41 46 47 53 66 69 70 71 72,03
01/17/2023,2540992,07:04,06 10 13 16 20 21 25 26 27 34 39 47 51 57 61 64 66 68 79 80,01
01/17/2023,2540993,07:08,04 05 06 07 18 19 29 32 33 34 42 43 50 52 53 57 58 62 64 71,01
01/17/2023,2540994,07:12,15 22 28 29 30 32 33 37 38 39 43 45 47 50 52 54 56 67 68 73,01
01/17/2023,2540995,07:16,02 05 07 09 14 19 22 25 31 37 39 40 41 44 50 51 52 56 64 78,02
01/17/2023,2540996,07:20,04 05 07 12 16 25 33 40 44 45 46 52 55 56 57 65 67 70 71 74,02
01/17/2023,2540997,07:24,01 05 16 17 19 26 31 37 39 46 48 53 54 57 58 61 62 65 70 73,10
01/17/2023,2540998,07:28,01 05 07 11 17 18 19 26 28 29 31 32 36 40 42 51 52 60 65 75,02
01/17/2023,2540999,07:32,02 03 06 11 19 28 29 30 32 34 42 43 57 59 67 69 71 72 75 77,02
01/17/2023,2541000,07:36,01 04 08 13 15 19 20 26 39 44 46 47 50 62 66 67 69 70 71 76,01
01/17/2023,2541001,07:40,05 07 08 09 10 16 17 28 31 36 41 48 57 58 64 65 67 69 75 80,02
01/17/2023,2541002,07:44,01 08 15 22 26 27 31 32 41 43 54 57 63 64 66 67 68 77 78 79,01
01/17/2023,2541003,07:48,08 10 15 22 28 30 31 32 33 36 40 41 42 49 51 53 57 74 76 77,04
01/17/2023,2541004,07:52,04 08 09 11 14 27 30 34 35 38 44 51 54 55 63 64 67 68 70 75,01
01/17/2023,2541005,07:56,04 06 10 18 19 23 34 35 41 42 44 46 48 49 56 60 66 73 74 75,01
01/17/2023,2541006,08:00,04 13 15 18 19 23 31 33 36 41 42 43 44 46 49 51 61 71 74 75,02
01/17/2023,2541007,08:04,01 02 06 15 17 25 31 32 34 37 39 44 46 47 49 54 61 65 67 76,02
01/17/2023,2541008,08:08,01 04 07 23 24 27 31 34 36 41 43 44 55 66 68 69 71 73 76 79,02
01/17/2023,2541009,08:12,01 03 05 06 12 15 23 28 31 36 37 40 48 53 57 61 64 67 73 76,02
01/17/2023,2541010,08:16,03 04 05 14 27 30 48 51 53 56 57 63 64 67 73 74 77 78 79 80,01
01/17/2023,2541011,08:20,02 07 09 12 16 19 20 25 26 32 45 52 53 54 59 65 70 73 76 80,01
01/17/2023,2541012,08:24,03 04 07 11 15 24 34 35 39 40 47 51 59 61 66 73 76 77 78 79,01
01/17/2023,2541013,08:28,04 08 10 17 21 26 29 32 33 34 36 39 41 42 45 48 56 59 60 80,02
01/17/2023,2541014,08:32,02 05 06 12 14 17 20 22 23 24 26 35 36 44 49 57 60 62 74 78,01
01/17/2023,2541015,08:36,02 04 08 09 15 17 19 21 27 28 31 32 34 37 49 52 61 69 77 79,01
01/17/2023,2541016,08:40,02 08 09 13 15 20 23 24 30 32 36 42 43 48 54 59 66 68 70 77,01
01/17/2023,2541017,08:44,04 05 11 12 20 22 24 27 38 42 46 47 58 65 68 70 71 76 77 80,02
01/17/2023,2541018,08:48,02 03 05 06 08 18 21 24 26 32 34 35 39 49 50 52 61 62 72 78,04
01/17/2023,2541019,08:52,15 18 20 28 32 35 37 40 43 45 49 53 59 60 66 67 72 73 77 78,01
01/17/2023,2541020,08:56,17 18 20 21 25 26 32 35 38 43 44 50 51 52 54 60 62 71 75 77,01
01/17/2023,2541021,09:00,01 10 13 14 22 26 28 33 40 43 47 53 57 58 64 65 69 70 75 80,04
01/17/2023,2541022,09:04,03 09 16 21 26 27 34 35 40 41 46 48 51 52 55 56 59 66 70 78,02
01/17/2023,2541023,09:08,18 19 23 24 26 27 28 30 31 40 43 52 54 56 58 60 63 67 78 79,01
01/17/2023,2541024,09:12,04 07 08 10 13 21 29 32 33 36 38 48 50 52 61 63 64 66 69 75,01
01/17/2023,2541025,09:16,02 06 08 13 17 22 25 29 36 39 41 42 43 44 57 63 64 68 71 80,01
01/17/2023,2541026,09:20,04 05 07 10 12 16 22 31 33 38 43 45 47 48 51 53 57 58 60 78,01
01/17/2023,2541027,09:24,04 09 11 15 25 29 35 37 38 45 48 50 53 58 62 64 69 74 79 80,02
01/17/2023,2541028,09:28,02 03 06 09 11 14 17 34 36 42 43 44 47 55 57 63 64 67 70 75,04
01/17/2023,2541029,09:32,01 02 09 10 12 13 19 20 26 33 43 47 49 51 53 60 72 74 75 78,02
01/17/2023,2541030,09:36,07 11 13 22 23 24 39 40 48 50 51 52 56 62 64 66 72 73 78 80,02
01/17/2023,2541031,09:40,07 08 15 16 17 23 25 26 30 32 36 39 42 59 61 66 68 72 74 76,01
01/17/2023,2541032,09:44,01 04 06 14 22 24 26 35 40 45 55 57 60 61 64 65 68 69 73 78,01
01/17/2023,2541033,09:48,08 09 10 16 23 25 26 32 33 42 43 44 51 56 67 68 71 73 75 78,05
01/17/2023,2541034,09:52,01 07 08 14 17 22 24 35 37 38 40 46 47 51 54 55 56 60 64 66,01
01/17/2023,2541035,09:56,03 07 08 12 14 23 31 36 38 42 43 48 51 56 57 62 68 69 71 73,01
01/17/2023,2541036,10:00,12 15 20 21 22 24 31 34 39 40 42 46 57 59 60 67 68 72 75 76,03
01/17/2023,2541037,10:04,01 13 32 33 34 35 38 39 41 44 47 52 54 55 58 59 66 68 74 79,02
01/17/2023,2541038,10:08,04 09 14 17 18 20 22 24 26 35 47 49 51 52 57 62 68 70 71 73,03
01/17/2023,2541039,10:12,01 07 11 13 17 20 21 25 28 33 36 37 38 44 53 58 65 76 77 79,02
01/17/2023,2541040,10:16,01 06 12 17 28 30 33 38 39 45 46 47 51 52 57 59 64 73 74 79,01
01/17/2023,2541041,10:20,04 09 17 20 22 23 29 32 35 36 37 40 49 56 63 64 68 70 75 79,01
01/17/2023,2541042,10:24,06 08 15 16 20 24 25 32 33 40 42 43 45 49 51 57 60 66 67 75,02
01/17/2023,2541043,10:28,02 03 11 14 16 27 42 43 46 48 49 50 52 57 62 65 70 72 75 76,02
01/17/2023,2541044,10:32,03 15 17 20 24 38 39 42 48 51 54 59 61 62 64 65 66 74 77 80,02
01/17/2023,2541045,10:36,03 04 11 13 14 19 20 24 25 32 47 49 55 66 68 70 71 75 78 79,05
01/17/2023,2541046,10:40,08 09 11 15 18 25 30 32 36 38 41 44 51 53 55 56 60 66 71 77,04
01/17/2023,2541047,10:44,07 08 11 12 15 18 22 25 34 35 44 48 49 53 55 56 57 67 73 78,05
01/17/2023,2541048,10:48,12 13 20 25 32 34 35 36 43 44 49 51 54 56 58 60 63 76 79 80,02
01/17/2023,2541049,10:52,01 02 05 07 08 17 24 29 34 41 47 53 54 59 63 64 65 69 72 77,02
01/17/2023,2541050,10:56,03 06 08 09 11 13 17 19 23 24 27 42 43 47 54 58 66 67 75 79,01
01/17/2023,2541051,11:00,04 05 06 07 09 11 13 17 25 26 28 35 36 51 52 55 56 62 66 76,01
01/17/2023,2541052,11:04,10 11 12 17 21 22 30 38 44 50 52 54 55 58 65 69 72 77 78 80,02
01/17/2023,2541053,11:08,01 12 15 17 26 27 32 33 40 41 43 48 50 53 54 57 71 72 76 79,03
01/17/2023,2541054,11:12,12 13 18 19 20 22 28 30 38 39 41 47 52 54 58 63 69 71 72 77,01
01/17/2023,2541055,11:16,07 08 09 10 13 23 27 30 32 34 35 39 46 48 62 63 66 67 74 75,02
01/17/2023,2541056,11:20,16 17 18 23 37 43 45 48 50 54 56 61 62 63 65 68 70 71 72 76,01
01/17/2023,2541057,11:24,04 10 18 21 25 29 32 35 37 38 48 51 56 59 63 64 65 68 79 80,02
01/17/2023,2541058,11:28,04 06 15 21 22 23 27 33 35 43 46 50 54 57 60 66 68 73 75 78,02
01/17/2023,2541059,11:32,01 05 06 09 11 12 13 17 24 28 31 32 36 39 44 59 62 66 69 76,01
01/17/2023,2541060,11:36,12 17 18 20 28 30 31 35 42 43 45 48 49 56 62 68 71 74 75 77,02
01/17/2023,2541061,11:40,07 09 10 11 12 14 17 29 32 33 39 43 46 48 49 50 52 59 62 69,02
01/17/2023,2541062,11:44,03 05 08 11 18 21 24 30 35 36 38 42 49 50 54 58 60 63 68 76,01
01/17/2023,2541063,11:48,01 02 06 12 17 23 24 27 35 38 42 51 56 62 63 65 68 70 76 77,04
01/17/2023,2541064,11:52,05 06 07 12 20 22 24 31 39 42 43 45 47 49 55 58 62 67 69 77,01
01/17/2023,2541065,11:56,03 05 10 14 16 26 33 36 39 41 44 48 52 53 58 62 64 66 68 78,02
01/17/2023,2541066,12:00,01 07 29 30 37 38 40 46 49 51 53 54 55 65 67 73 74 76 77 78,02
01/17/2023,2541067,12:04,03 04 08 13 15 18 25 26 29 37 38 43 46 47 52 53 56 68 72 78,01
01/17/2023,2541068,12:08,18 20 23 24 27 29 30 40 41 43 48 49 50 51 62 67 71 72 73 80,02
01/17/2023,2541069,12:12,06 10 11 12 13 14 15 21 29 36 38 39 51 53 62 65 68 72 73 79,05
01/17/2023,2541070,12:16,02 06 08 10 11 12 17 18 21 23 37 40 47 56 66 68 70 71 78 80,01
01/17/2023,2541071,12:20,10 11 13 14 25 26 42 43 45 52 54 56 62 63 67 72 75 76 79 80,01
01/17/2023,2541072,12:24,02 06 07 10 12 17 20 23 25 26 28 31 33 48 58 62 70 75 77 80,02
01/17/2023,2541073,12:28,01 09 13 15 22 25 27 29 30 31 41 46 47 57 61 64 67 77 79 80,01
01/17/2023,2541074,12:32,06 23 26 28 32 33 39 43 44 49 50 53 54 55 59 62 68 69 75 77,03
01/17/2023,2541075,12:36,01 03 15 17 18 20 22 27 29 30 31 32 39 45 47 56 57 66 76 79,01
01/17/2023,2541076,12:40,06 07 10 12 13 15 19 29 33 39 43 47 49 50 51 54 57 58 66 76,05
01/17/2023,2541077,12:44,01 02 09 14 17 21 26 32 36 37 43 45 46 47 55 56 58 60 74 78,01
01/17/2023,2541078,12:48,04 06 11 12 35 39 40 42 44 45 55 56 64 65 66 67 73 74 75 77,01
01/17/2023,2541079,12:52,03 05 08 09 10 15 21 26 40 42 43 46 48 64 66 68 72 73 76 78,01
01/17/2023,2541080,12:56,04 06 12 17 24 26 31 42 43 44 48 50 56 57 58 59 60 61 69 77,01
01/17/2023,2541081,13:00,09 11 20 21 23 25 28 29 30 41 43 44 46 47 50 53 58 70 73 76,01
01/17/2023,2541082,13:04,02 07 08 14 15 19 25 28 30 32 41 45 46 50 53 59 61 75 77 80,02
01/17/2023,2541083,13:08,10 12 19 22 23 24 25 29 32 39 43 49 50 56 58 66 71 72 75 78,01
01/17/2023,2541084,13:12,01 06 11 13 14 20 27 28 29 34 39 50 51 53 57 64 70 72 73 75,02
01/17/2023,2541085,13:16,04 05 16 23 26 27 28 29 39 44 45 47 49 59 63 64 67 69 75 76,04
01/17/2023,2541086,13:20,07 08 13 14 16 18 20 22 26 27 28 29 32 34 36 54 57 63 67 69,01
01/17/2023,2541087,13:24,04 10 15 17 19 26 29 33 38 44 49 51 58 59 60 66 67 68 78 79,02
01/17/2023,2541088,13:28,02 05 07 12 15 19 24 25 29 32 36 40 43 50 57 63 64 72 79 80,02
01/17/2023,2541089,13:32,06 10 11 15 17 18 19 25 26 37 41 43 48 49 50 57 60 67 69 75,01
01/17/2023,2541090,13:36,01 04 06 11 12 16 17 22 30 31 33 34 36 44 56 57 58 65 76 80,02
01/17/2023,2541091,13:40,07 18 19 20 22 25 27 29 36 37 41 43 48 49 55 56 65 68 69 79,01
01/17/2023,2541092,13:44,02 03 21 24 29 30 31 32 34 35 38 44 45 59 62 63 64 68 75 76,02
01/17/2023,2541093,13:48,05 07 13 16 17 20 25 26 31 32 47 50 55 62 63 67 68 72 78 80,02
01/17/2023,2541094,13:52,02 05 08 09 11 15 17 19 21 22 24 30 31 34 35 40 41 48 52 76,02
01/17/2023,2541095,13:56,05 15 18 24 33 34 36 42 44 46 51 53 55 56 60 62 63 66 70 76,02
01/17/2023,2541096,14:00,03 09 13 17 20 34 35 36 38 49 53 54 57 59 60 67 68 73 74 79,01
01/17/2023,2541097,14:04,03 04 10 12 18 21 25 26 36 38 39 43 44 46 54 56 62 65 79 80,02
01/17/2023,2541098,14:08,11 12 21 24 30 32 33 34 37 39 44 46 53 55 58 65 73 74 77 80,02
01/17/2023,2541099,14:12,02 07 08 09 16 18 26 28 37 38 44 48 52 58 65 70 74 76 78 80,02
01/17/2023,2541100,14:16,03 04 06 07 09 11 13 22 27 32 33 39 41 47 54 55 57 64 75 78,04
01/17/2023,2541101,14:20,05 08 15 18 19 23 32 38 45 50 52 57 58 59 63 64 70 74 78 79,02
01/17/2023,2541102,14:24,01 09 10 11 15 18 22 23 26 29 32 43 50 54 60 67 73 74 77 79,03
01/17/2023,2541103,14:28,08 09 20 22 24 28 33 37 39 42 43 54 56 57 63 66 71 72 77 79,01
01/17/2023,2541104,14:32,02 05 07 08 15 22 23 33 40 48 50 59 60 61 66 70 71 74 76 80,01
01/17/2023,2541105,14:36,01 05 07 08 10 21 23 26 33 35 37 42 43 45 47 48 66 72 73 74,01
01/17/2023,2541106,14:40,01 02 05 10 19 21 26 28 33 38 40 44 46 47 49 54 60 61 70 72,02
01/17/2023,2541107,14:44,05 08 13 18 20 25 27 28 31 32 38 39 48 50 53 65 70 71 78 80,01
01/17/2023,2541108,14:48,07 09 12 13 16 17 21 22 33 46 57 58 64 67 69 71 75 76 77 78,04
01/17/2023,2541109,14:52,04 09 13 22 25 26 28 30 35 36 42 51 53 57 62 67 68 70 74 78,01
01/17/2023,2541110,14:56,01 02 03 05 07 09 10 29 32 34 39 50 51 52 55 56 58 66 69 72,01
01/17/2023,2541111,15:00,06 13 21 28 34 36 41 45 47 53 55 62 65 67 68 72 74 76 79 80,01
01/17/2023,2541112,15:04,05 07 15 17 19 21 25 30 36 43 44 45 48 51 52 62 63 66 72 79,02
01/17/2023,2541113,15:08,07 14 24 26 30 32 36 41 47 49 51 52 54 56 59 64 71 72 78 80,02
01/17/2023,2541114,15:12,01 03 11 18 19 22 27 30 41 43 44 45 54 60 62 64 74 75 76 77,01
01/17/2023,2541115,15:16,03 05 07 09 11 17 18 21 29 37 40 46 48 49 60 62 64 69 71 73,02
01/17/2023,2541116,15:20,03 04 08 14 15 17 18 19 20 23 29 33 47 48 53 61 71 77 79 80,03
01/17/2023,2541117,15:24,01 05 06 16 17 26 29 30 32 33 38 47 52 53 55 56 69 70 73 77,02
01/17/2023,2541118,15:28,02 03 05 06 19 21 23 27 48 49 50 51 52 54 55 59 69 71 72 73,04
01/17/2023,2541119,15:32,15 18 21 23 25 29 32 34 37 43 51 53 54 55 56 65 70 73 75 80,01
01/17/2023,2541120,15:36,04 08 11 17 20 32 33 34 35 36 44 46 52 57 59 62 72 73 76 77,02
01/17/2023,2541121,15:40,05 06 07 10 16 22 23 25 29 42 44 45 46 50 58 63 67 68 76 80,01
01/17/2023,2541122,15:44,01 02 05 11 16 21 22 27 35 44 48 53 56 57 62 73 76 77 78 79,02
01/17/2023,2541123,15:48,06 07 15 21 22 23 24 30 34 38 40 42 44 45 49 53 56 62 72 79,01
01/17/2023,2541124,15:52,03 07 09 15 22 26 27 31 32 36 37 41 42 47 54 56 61 63 73 75,01
01/17/2023,2541125,15:56,05 06 09 16 18 26 30 35 39 47 49 50 52 54 65 66 67 71 77 79,03
01/17/2023,2541126,16:00,04 08 13 14 21 26 30 35 38 42 43 45 46 47 56 60 65 67 73 80,01
01/17/2023,2541127,16:04,03 06 14 15 20 23 26 27 31 34 35 36 51 58 60 62 74 76 79 80,01
01/17/2023,2541128,16:08,01 10 12 18 22 23 31 35 38 40 44 46 52 54 59 60 61 75 78 80,01
01/17/2023,2541129,16:12,03 10 12 13 16 22 23 27 36 40 41 43 47 51 52 56 58 69 77 79,02
01/17/2023,2541130,16:16,02 04 05 11 15 17 21 25 36 37 44 48 49 50 53 54 61 65 66 75,01
01/17/2023,2541131,16:20,02 15 28 31 33 37 38 41 44 49 55 57 58 64 66 70 75 77 79 80,02
01/17/2023,2541132,16:24,04 07 10 16 17 21 24 35 38 41 43 44 45 51 57 60 66 72 75 79,02
01/17/2023,2541133,16:28,07 20 22 23 24 25 32 33 34 37 47 52 56 58 64 68 73 75 76 78,02
01/17/2023,2541134,16:32,05 07 10 22 23 31 33 41 43 52 54 55 57 58 66 69 70 75 76 79,01
01/17/2023,2541135,16:36,01 05 09 13 15 19 21 22 37 42 45 47 48 60 61 62 64 69 74 75,02
01/17/2023,2541136,16:40,04 05 10 11 18 33 37 38 42 44 50 55 56 60 64 69 70 74 75 80,02
01/17/2023,2541137,16:44,05 08 10 11 16 18 27 28 35 36 44 46 50 51 54 61 62 71 73 75,01
01/17/2023,2541138,16:48,07 12 21 24 26 32 37 48 50 52 53 57 61 62 64 67 71 72 78 80,01
01/17/2023,2541139,16:52,03 04 08 10 11 14 16 19 27 31 43 49 50 53 57 66 70 71 74 80,01
01/17/2023,2541140,16:56,10 13 19 25 28 30 32 34 36 38 39 43 49 53 54 61 65 68 69 71,04
01/17/2023,2541141,17:00,02 05 15 16 22 24 31 38 40 45 47 49 52 53 57 58 62 63 67 76,04
01/17/2023,2541142,17:04,01 02 07 10 16 19 21 22 24 25 26 33 36 39 43 47 54 55 68 71,05
01/17/2023,2541143,17:08,02 10 11 20 30 35 38 39 43 48 50 55 58 60 61 67 68 72 75 78,01
01/17/2023,2541144,17:12,02 05 06 18 22 26 27 30 31 37 42 45 48 50 52 53 56 62 68 78,02
01/17/2023,2541145,17:16,02 04 08 14 16 22 24 25 27 30 42 43 44 50 52 56 59 63 65 69,02
01/17/2023,2541146,17:20,01 07 10 13 15 16 20 21 22 23 27 33 34 37 51 58 61 64 65 72,02
01/17/2023,2541147,17:24,02 06 07 10 17 18 23 30 31 34 35 37 48 49 52 65 66 67 71 75,02
01/17/2023,2541148,17:28,09 12 13 16 18 21 31 32 38 40 51 55 61 62 66 67 69 72 74 75,05
01/17/2023,2541149,17:32,02 09 14 20 23 28 34 35 36 39 43 50 51 57 62 65 68 73 75 76,01
01/17/2023,2541150,17:36,04 05 09 13 21 22 24 25 30 33 39 40 49 51 54 62 63 64 66 76,04
01/17/2023,2541151,17:40,02 04 08 09 10 12 43 44 47 48 51 52 54 59 60 61 65 72 75 77,01
01/17/2023,2541152,17:44,02 04 07 12 18 19 24 25 30 36 39 40 45 47 53 56 60 66 71 72,01
01/17/2023,2541153,17:48,01 04 07 12 25 26 29 33 36 37 39 43 45 52 62 67 68 70 74 78,01
01/17/2023,2541154,17:52,03 11 12 24 26 27 28 37 40 47 49 54 58 64 66 70 72 73 75 76,02
01/17/2023,2541155,17:56,02 04 11 20 22 25 27 36 38 39 45 48 55 57 58 59 65 69 71 76,02
01/17/2023,2541156,18:00,01 02 03 15 19 24 28 30 33 37 42 49 55 59 61 66 67 72 73 75,01
01/17/2023,2541157,18:04,03 09 18 25 26 28 29 30 33 38 43 46 47 55 56 60 66 72 76 79,05
01/17/2023,2541158,18:08,01 11 18 23 25 30 34 36 38 40 43 51 55 57 58 70 71 72 75 76,01
01/17/2023,2541159,18:12,01 02 04 07 08 10 11 13 35 38 39 40 47 48 58 62 67 71 76 79,02
01/17/2023,2541160,18:16,08 14 16 19 28 34 35 36 38 40 48 50 51 55 58 64 66 70 72 73,02
01/17/2023,2541161,18:20,15 17 18 29 31 34 37 39 54 56 58 59 60 62 65 67 70 71 74 78,01
